Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2uNLgsyX4bQOG9GHMneisx,"Celestial Civilization","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,97989,41,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.2,0.112,5,-20.346,1,0.0412,0.571,0.971,0.128,0.0372,89.621,3
62WQXQkZVeLaOnRWUCrrA2,"Lightwoods","Fantasy Exploration","Scorewizard",2021-12-05,129923,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.168,0.159,5,-23.388,1,0.0383,0.341,0.926,0.107,0.0632,127.179,4
11fNqnMySQh76ZDBJEnMnO,"Aurora Harmonia","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,103000,38,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.0771,0.109,2,-26.04,0,0.043,0.376,0.985,0.118,0.0751,178.781,3
6GN5APv3XNNdONwcPQQi5e,"Under the Ice","Ice World","Valkyrion",2022-12-03,98714,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.086,0.276,9,-17.4,0,0.0322,0.805,0.984,0.0792,0.0822,83.597,4
57sScOr8wLEtvXvjhii8kP,"Arcane Reverberations","Fantasy Harp Atmospheres","Harp of the Elvenwood",2023-12-08,99086,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.551,0.0324,9,-23.77,0,0.0301,0.989,0.952,0.0848,0.0484,70.104,4
1dDkgvBvQSE8mw5BUADjJR,"Enchanted Night","Fantasy Ambient, Vol. 1","Moonlynx",2022-06-17,141153,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.251,0.204,3,-18.363,1,0.0305,0.953,0.941,0.147,0.0372,78.055,3
6AvbmnHRLeJc6WTuGcRBIm,"Twilight's Embrace","Starlit Symphony","Moonlynx",2023-05-21,87010,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.242,0.212,2,-18.732,0,0.0355,0.847,0.61,0.304,0.0319,64.671,5
7doy0giMr5P25b8lzZIgw0,"Night Sky Echoes","Celestial Night","Somnia Arcadia,Stillness in Motion",2025-03-30,58943,23,1136646439,2025-03-30T01:05:12Z,"","Everrealm Records",0.269,0.217,2,-17.589,0,0.032,0.857,0.838,0.124,0.0511,139.722,3
3YmsJkmTJgCkweBu45Ohb1,"Hymn of the North","Forevermore","Valkyrion",2023-09-13,90125,38,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.199,0.28,2,-13.312,1,0.0356,0.725,0.957,0.296,0.04,68.443,4
1ETAM2xPgCpdln6j0ViBKT,"Mistveil","Seraphia: Celtic Fantasy Harp","Moonlynx",2023-04-09,97527,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.644,0.187,7,-16.312,1,0.0652,0.987,0.915,0.108,0.281,81.407,3
5scv54w12fOA42MAa5Z3z4,"Baldur's Gate 3 Theme (Fantasy Ambient)","Baldur's Gate 3 Theme (Fantasy Ambient)","Everrune",2023-09-26,120750,40,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.138,0.197,4,-19.32,0,0.0388,0.346,0.954,0.203,0.126,81.474,4
2i6tjAvAOi0Kzb52hda35r,"The Voided Abyss","Desolacia","Moonlynx",2023-11-07,62059,38,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.251,0.059,9,-25.968,0,0.0438,0.587,0.958,0.107,0.0359,115.132,4
2ZfiVbBdaU7WMKGsuhd26f,"Desolacia","Desolacia","Moonlynx",2023-11-07,97698,38,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.0745,0.0952,10,-20.908,0,0.0409,0.701,0.796,0.111,0.0466,177.166,5
0eWcD7C0TupnQykxIchXrX,"Farewell","Forevermore","Valkyrion",2023-09-13,59628,38,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.0737,0.298,5,-11.447,1,0.0406,0.382,0.84,0.091,0.0516,177.191,4
4Md11lJbyMLbsJvBrlHfiY,"Icewind","Ancient Lands","Scorewizard",2021-12-20,113823,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.0694,0.125,7,-25.998,0,0.0434,0.924,0.935,0.108,0.0343,76.279,3
054D3RxA9aPAhQXqQBXK7D,"Into the West (From The Return of the King)","Into the West (From The Return of the King)","Harp of the Elvenwood",2024-10-11,151070,42,1136646439,2024-10-10T22:41:37Z,"medieval","Everrealm Records",0.456,0.0912,0,-21.495,1,0.0307,0.988,0.943,0.11,0.104,172.176,4
7jckXAU1USe9oZexG7QNFT,"Whispers of the Sidhe","Seraphia: Celtic Fantasy Harp","Moonlynx",2023-04-09,107823,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.62,0.337,9,-13.759,0,0.042,0.967,0.892,0.108,0.133,113.322,4
7iBTEYiBa4sbE7db9iUJa5,"Tension","Rebirth: Drones of Fantasy","Moonlynx",2023-02-03,111269,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.239,0.133,10,-15.578,1,0.0374,0.484,0.765,0.169,0.0318,80.688,4
2twR2lD7piqFH1bSDVwmcy,"Stormhaven","Tales From Sylveria","Scorewizard",2023-04-09,104684,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.415,0.342,0,-15.484,0,0.0321,0.893,0.959,0.104,0.458,166.596,3
5tIoExyTJrNTfMIp0dEX6A,"Rampart","The Mists of Everglade","Everrune",2023-01-26,102507,0,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.193,0.315,8,-13.076,0,0.0366,0.733,0.817,0.178,0.0408,67.106,5
7t5hbGcSKM2z67XCqOamC4,"Silverleaf","Seraphia: Celtic Fantasy Harp","Moonlynx",2023-04-09,87585,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.649,0.0909,0,-16.382,1,0.0524,0.891,0.88,0.127,0.211,140.569,4
1zOTR9ciPhoeQFPkqG2RSy,"Pillars of Eternity","Rebirth: Drones of Fantasy","Moonlynx",2023-02-03,87652,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.174,0.119,0,-16.815,1,0.0444,0.23,0.937,0.11,0.025,88.113,3
3wlHqZmKRi5bmodhl9SkC2,"Evergreen","Ancient Lands","Scorewizard",2021-12-20,123529,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.157,0.147,5,-21.886,0,0.0388,0.964,0.97,0.169,0.0341,133.169,3
2GhdLpKgqVvBtJLSRHDIvG,"Wheels of Time","Atmosphera","Everrune",2022-02-02,134117,0,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.11,0.117,5,-23.709,1,0.0349,0.901,0.907,0.198,0.0364,77.962,1
2zPkT1J10SRvbWSrymrv9q,"Forest Harp Atmosphere B","Everwoods","Moonlynx",2022-11-25,72622,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.272,0.192,0,-18.34,1,0.0411,0.0161,0.813,0.0814,0.0392,134.785,4
0ixLqUrwydX8bIuaU5nENU,"Winter Nightfall","Winterpath","Scorewizard",2022-10-31,105449,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.307,0.22,9,-17.583,0,0.0346,0.931,0.923,0.108,0.0358,124.261,4
5CUsDF3fiW5ZSHiUB7QYPA,"Mountain Summit","Fantasy Exploration","Scorewizard",2021-12-05,113748,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.116,0.114,8,-27.899,0,0.0371,0.843,0.937,0.115,0.0975,94.538,4
5NbItAVsr9a5Dx7KxwY4Xn,"Brothers of the Ring","Shire Sleep","Celestial Aeon Project,Enchanted Realms Orchestra,Everrune",2024-05-17,93147,49,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.0831,0.164,2,-19.191,1,0.0399,0.915,0.94,0.119,0.118,169.315,1
1tO31hjVZ0Vso4t7huQyTE,"Evenstar (From The Lord of the Rings: The Two Towers)","Dreams of Middle Earth","Somnia Arcadia,Harp of the Elvenwood,Stillness in Motion",2024-07-05,95926,47,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.148,0.113,4,-19.949,0,0.0382,0.972,0.899,0.108,0.0602,84.618,4
2wYX2nSsBcPPnkKCJ69Amo,"Elanor (feat. Sir James Galway)","The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition)","Howard Shore",2003-11-24,87866,50,1136646439,2024-09-08T16:27:46Z,"banda sonora","Reprise",0.118,0.0942,2,-22.343,1,0.0511,0.917,0.549,0.115,0.0384,77.051,1
3MBNeewpdKfiOsDdbjdWar,"Rings of Power","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,70209,44,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.159,0.125,9,-16.634,0,0.0443,0.985,0.898,0.114,0.0621,135.805,4
5K2GdwAc8Ga9z99NotmkC4,"May It Be (From The Lord of the Rings: The Fellowship of the Ring)","Dreams of Middle Earth","Somnia Arcadia,Harp of the Elvenwood,Stillness in Motion",2024-07-05,98567,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.294,0.209,9,-17.034,1,0.0343,0.941,0.948,0.109,0.336,75.156,5
5lP8Txv4jxEKRUDbSE5QWH,"Finrodan","Shire Sleep","Celestial Aeon Project,Enchanted Realms Orchestra,Everrune",2024-05-17,93305,44,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.149,0.0904,7,-20.818,1,0.0392,0.904,0.984,0.0925,0.0494,60.949,4
6RSJQuahRMWJgSDgcUEH5H,"Misty Mountains (From The Hobbit: An Unexpected Journey)","Misty Mountains (From The Hobbit: An Unexpected Journey)","Somnia Arcadia",2023-10-20,91284,48,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.512,0.0747,5,-22.473,1,0.0373,0.992,0.953,0.131,0.265,110.041,4
1WqFmyXBJF9XwodR6IofW5,"Rohan Theme (From The Lord of the Rings: The Two Towers)","Dreams of Middle Earth","Somnia Arcadia,Harp of the Elvenwood,Stillness in Motion",2024-07-05,83384,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.31,0.158,2,-19.53,0,0.0356,0.884,0.965,0.0936,0.164,58.855,4
7FBcyWZwv6W2RejPxs9eK2,"And My Axe","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,91221,42,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.208,0.148,0,-19.71,1,0.0385,0.93,0.954,0.114,0.0375,64.317,4
6BEkaQDf8HOBD8woRzSmIH,"Éowyn's Dream","The Lord of the Rings - The Return of the King - The Complete Recordings (Limited Edition)","Howard Shore",2003-11-24,84306,48,1136646439,2024-09-08T16:27:46Z,"banda sonora","Reprise",0.241,0.0115,9,-33.576,0,0.0412,0.972,0.662,0.0852,0.0374,59.353,4
2BkpxC8ChStHMkBrgFCM8D,"Lightwind Keep","Echoes of Eldoria","Moonlynx,Valkyrion",2024-08-28,91084,43,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.258,0.174,3,-21.949,0,0.0304,0.836,0.972,0.131,0.0366,180.106,3
1kOsoktoij7O1Jm06tbYQq,"Elven Grove","Forgotten Lands","Everrune",2021-12-08,111374,40,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.192,0.0905,0,-18.795,1,0.0369,0.867,0.961,0.111,0.044,79.843,4
2wWJhThZl0Z3xFY3tqTzYw,"The Shire Theme (From The Lord of the Rings)","The Shire Theme (From The Lord of the Rings)","Scorewizard",2024-09-25,68700,41,1136646439,2024-09-25T12:43:00Z,"medieval,dark ambient","Everrealm Records",0.148,0.0304,9,-28.5,1,0.0413,0.986,0.954,0.0666,0.0789,101.773,3
4t2kUsa1KJHRkDdwdFXdtJ,"Minas Tirith (From The Lord of the Rings)","Minas Tirith (From The Lord of the Rings)","Valkyrion,Everrune",2024-11-03,111000,40,1136646439,2024-11-04T14:06:59Z,"medieval,dark ambient","Everrealm Records",0.22,0.0957,2,-20.131,0,0.0372,0.969,0.903,0.171,0.0552,68.104,4
7GcwO4ih9uhN92mKj8qmzQ,"Many Meetings (From The Lord of the Rings: The Fellowship of the Ring)","Dreams of Middle Earth","Somnia Arcadia,Harp of the Elvenwood,Stillness in Motion",2024-07-05,116925,46,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.135,0.189,0,-15.726,1,0.0379,0.937,0.969,0.106,0.0684,143.397,4
7kBKOwYGR9YdMYJdYiETUK,"Eluvium","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,116210,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.479,0.103,5,-24.532,1,0.0293,0.97,0.856,0.102,0.211,78.024,3
7vjTV3qMmStpwFWqKTLpaL,"Rivendell","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,71284,42,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.215,0.126,7,-18.545,0,0.0489,0.983,0.966,0.121,0.0358,69.993,4
5CUuLBPutmfKRukGfDgAoL,"Beacon of Hope","Echoes of Eldoria","Moonlynx,Valkyrion",2024-08-28,148917,45,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.469,0.139,2,-18.847,0,0.035,0.923,0.908,0.104,0.0794,139.928,3
4cBEms5LBg09qHzDgSVEup,"Shire Fields","Shire Sleep","Celestial Aeon Project,Enchanted Realms Orchestra,Everrune",2024-05-17,48566,43,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.187,0.246,4,-9.661,1,0.0399,0.888,0.917,0.148,0.0606,51.535,4
6uMJxz8wcxIcUTq9rpLpLy,"Concerning Hobbits (From The Lord of the Rings)","Concerning Hobbits (From The Lord of the Rings)","Harp of the Elvenwood",2023-11-23,62722,43,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.618,0.0408,0,-24.734,1,0.0524,0.99,0.915,0.111,0.274,69.937,4
1C065jmBvYikHG6uCD1QHm,"Forgotten Lands","Forgotten Lands","Everrune",2021-12-08,135653,42,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.114,0.164,0,-17.681,1,0.037,0.935,0.717,0.0886,0.0398,78.788,4
2G9AFO2Cuh65PBzqREZSms,"Dreamweaver's Lullaby","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,115660,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.446,0.0398,2,-26.202,0,0.0345,0.932,0.955,0.12,0.127,140.045,4
35UV5zPrriJoijFJf0hr4V,"Lothlorien","Elven Choirs of Lorien","Celestial Aeon Project,Heavenly Voices of Afterlife,Chants of Eternity",2024-04-26,119869,37,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.185,0.327,9,-16.421,0,0.0337,0.968,0.996,0.171,0.0379,95.163,4
4FehrhO6UJ2ltvhizWhltO,"Joy of the Trees","Voices of the Grove","Moonlynx",2024-09-15,126141,0,1136646439,2024-09-16T12:54:09Z,"","Everrealm Records",0.254,0.0965,2,-22.864,0,0.0367,0.969,0.971,0.121,0.0482,74.015,1
1v4gnNlV7wa5rQi3ZwY6nO,"Northern Discovery","Forgotten Lands","Everrune",2021-12-08,129033,39,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.186,0.186,9,-16.687,0,0.0382,0.923,0.935,0.154,0.0733,78.56,4
5oIck8vd39TGahx5xKcHSW,"Dreams of the Undying Lands","Enchanted Lullabies","Stillness in Motion",2024-04-05,73152,42,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.479,0.0633,0,-23.69,0,0.0355,0.946,0.872,0.116,0.0634,77.959,4
0lUWwaR16BjP6sk54dyVhH,"Elven Dawn","Rebirth: Drones of Fantasy","Moonlynx",2023-02-03,91774,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.198,0.126,0,-16.654,1,0.0374,0.648,0.69,0.109,0.0315,88.424,3
5aC5bSBWno1VC9bLgu2xfg,"A Dreamer's Quest","Enchanted Lullabies","Stillness in Motion",2024-04-05,72166,44,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.474,0.0682,10,-24.533,1,0.0389,0.922,0.88,0.0765,0.0511,156.057,1
5d7ATFcPkgMgwoBJvi3Osb,"Celestial Nocturne","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,94846,46,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.569,0.127,5,-24.955,0,0.0348,0.986,0.941,0.105,0.15,129.987,4
2MuzOAs9iNweyRHCRV6qlA,"Lothlórien","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,112170,42,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.217,0.188,2,-15.404,0,0.0383,0.982,0.976,0.13,0.0378,35.302,4
5Knu8jl1KXlIYAm5BWmAMJ,"Whisperwood","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,84000,46,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.461,0.0472,0,-25.81,0,0.0344,0.923,0.912,0.0998,0.17,139.833,4
2gC0XgAHKyk5yXYi4Xlk3V,"A Hobbit's Sleep","Shire Sleep","Celestial Aeon Project,Enchanted Realms Orchestra,Everrune",2024-05-17,51060,44,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.157,0.163,2,-11.765,1,0.04,0.988,0.751,0.101,0.0563,69.79,3
714dGILrQO39sqqaUBAkH7,"Fort Oblivion","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,105070,41,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.225,0.0745,4,-22.475,0,0.041,0.893,0.96,0.109,0.0777,71.835,4
287jxUUytYzWaDQBpR4QwU,"Sylvan Sleepwalker","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,72642,44,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.336,0.0861,5,-27.995,1,0.0317,0.978,0.852,0.132,0.129,140.048,3
1OCAAeStscXChVKnfUmR7R,"Rivendell","Fantasy Ambient, Vol. 1","Moonlynx",2022-06-17,144293,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.175,0.204,5,-16.981,0,0.0369,0.718,0.803,0.124,0.0356,134.301,3
4QidN7aaf83HPquiIx9RJ2,"Isilynor","Rings of Power","Celestial Aeon Project,Everrune",2022-03-11,97545,39,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.149,0.197,9,-17.166,0,0.0426,0.965,0.87,0.133,0.109,73.455,1
5kEccVZYceuG9GT4JAiwiQ,"Flute of the Evening Star","Celestial Night","Somnia Arcadia,Stillness in Motion",2025-03-30,80997,17,1136646439,2025-03-30T01:05:12Z,"","Everrealm Records",0.172,0.136,11,-19.533,0,0.0394,0.985,0.919,0.0937,0.0759,116.121,3
47AHpjFDpE6seYfRgACQ2W,"Dreamscape","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,74750,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.508,0.119,2,-23.595,0,0.041,0.981,0.991,0.183,0.304,120.015,4
1NKOmXfWvpkYEbpAUbaO1A,"Ethera","Ethera: Celtic Fantasy Dreams Vol. 1","Somnia Arcadia",2023-11-11,127296,44,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.367,0.13,7,-18.512,0,0.0349,0.961,0.946,0.127,0.0563,129.869,3
3TbG2DC5jxaPlzL1BmO5wg,"Evenstar (from The Lord of the Rings The Two Towers)","The Lord of the Rings Reimagined","Celestial Aeon Project",2022-02-11,73668,40,1136646439,2024-09-08T16:27:46Z,"medieval,celta","Ouranio Recordings",0.158,0.158,4,-17.549,0,0.0399,0.98,0.776,0.117,0.0367,106.351,5
3oNmONaJrsOEfWVihj9vcR,"Arcane Spirit","Ethera: Celtic Fantasy Dreams Vol. 1","Somnia Arcadia",2023-11-11,87000,44,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.387,0.102,0,-23.582,1,0.0298,0.967,0.901,0.108,0.0479,74.856,4
73LneM2K3cUjnCd8pCj4PX,"Elven Nightfall","Fantasy Dreams","Harp of the Elvenwood",2024-03-10,98076,44,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.562,0.0626,0,-27.594,0,0.0341,0.986,0.965,0.0932,0.0756,130.042,4
7lJRdRUeo7bipDPMxF7j4N,"Enchanted Oceans","Enchanted Lullabies","Stillness in Motion",2024-04-05,67471,41,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.455,0.0814,9,-26.605,0,0.0348,0.968,0.931,0.111,0.135,156.067,4
6T0BTmjmTvJb3tP2lprB3F,"Alchemy of Dreams","Enchanted Lullabies","Stillness in Motion",2024-04-05,67360,43,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.537,0.166,7,-23.45,1,0.0318,0.868,0.923,0.122,0.0875,78.039,3
3JR7YEsVicszdqzfiL2x5V,"Song of the Lakes","Voices of the Grove","Moonlynx",2024-09-15,74304,0,1136646439,2024-09-16T12:54:09Z,"","Everrealm Records",0.0813,0.114,2,-28.497,0,0.042,0.877,0.991,0.112,0.0345,171.701,3
0UuN9va0c36eCjxEPKexVN,"Celtic Slumber","Ethera: Celtic Fantasy Dreams Vol. 1","Somnia Arcadia",2023-11-11,116442,44,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.437,0.101,2,-18.713,0,0.0323,0.983,0.923,0.0734,0.228,136.052,4
1g63TgtT5mZ7Xe9kce7mfz,"Elven Archives","Ethera: Celtic Fantasy Dreams Vol. 1","Somnia Arcadia",2023-11-11,120800,45,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.195,0.122,4,-20.857,0,0.0345,0.985,0.929,0.105,0.0572,73.209,3
2VQkDUvBr4Ya2OFnj6DgFF,"Valinor","Ethera: Celtic Fantasy Dreams Vol. 1","Somnia Arcadia",2023-11-11,116200,43,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.291,0.0642,2,-22.997,1,0.0319,0.968,0.983,0.112,0.13,150.265,4
0C0nfP37fC4auQsUeVE13l,"Northern Exposure","The Realm of Eternal Winter","Celestial Aeon Project,Scorewizard",2024-02-09,100645,44,1136646439,2024-09-08T16:27:46Z,"medieval,celta,dark ambient","Ouranio Recordings",0.196,0.249,10,-16.696,1,0.046,0.982,0.931,0.0921,0.0353,72.873,4
14gVFhzMKnxZJsHQBCPHkF,"Eternal Lands","Fantasy Exploration","Scorewizard",2021-12-05,115977,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.14,0.0545,2,-26.78,0,0.039,0.959,0.973,0.0939,0.0388,82.135,3
70uceG9eeH6tO4Pll5oz04,"Fimbulwinter","The Vanir's Herald: Fantasy RPG Music","Valkyrion,Realmshifter",2024-04-12,65625,39,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.158,0.184,5,-19.783,1,0.0351,0.303,0.97,0.106,0.0441,77.188,3
4roSZlRwYtyXc4OBjSP6Aw,"Thor's Token","The Vanir's Herald: Fantasy RPG Music","Valkyrion,Realmshifter",2024-04-12,75952,42,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.267,0.261,10,-15.849,1,0.0318,0.875,0.948,0.158,0.153,77.773,3
4FehrhO6UJ2ltvhizWhltO,"Joy of the Trees","Voices of the Grove","Moonlynx",2024-09-15,126141,0,1136646439,2024-09-16T12:54:09Z,"","Everrealm Records",0.254,0.0965,2,-22.864,0,0.0367,0.969,0.971,0.121,0.0482,74.015,1
3BoDHN0BvqNm0dtDxSXi0f,"Sojourn","Rebirth: Drones of Fantasy","Moonlynx",2023-02-03,103037,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.17,0.191,4,-19.042,0,0.0384,0.532,0.96,0.0934,0.0376,67.58,3
7tXPYowNzW7QfydpnqRmlM,"Arcaneum","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,99250,42,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.264,0.133,7,-20.113,0,0.0382,0.365,0.537,0.117,0.04,120.037,4
3gHRIijoDDciasTljoIPcQ,"Octavium","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,95718,40,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.114,0.106,0,-21.2,1,0.0417,0.203,0.888,0.126,0.0328,79.271,5
0LanSUjEnRudIIr2S6Lsto,"Twilight Realms","Twilight Realms","Celestial Aeon Project,Scorewizard",2024-01-26,118846,43,1136646439,2024-09-08T16:27:46Z,"medieval,celta,dark ambient","Ouranio Recordings",0.152,0.0854,5,-27.499,0,0.0392,0.495,0.839,0.176,0.0349,85.646,3
3uJXOBmuPnaRkmly7nJ6Cn,"Eredwethrin","Tales From Sylveria","Scorewizard",2023-04-09,95357,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.476,0.124,9,-15.567,0,0.0359,0.967,0.922,0.113,0.103,140.004,3
0fBjMwLVqOsC1R3lAxH4C2,"Solitary Spirit","Solitary Spirit","Harp of the Elvenwood",2024-01-26,81090,40,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.569,0.0937,10,-23.185,1,0.0352,0.975,0.926,0.0998,0.171,75.398,3
2uNLgsyX4bQOG9GHMneisx,"Celestial Civilization","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,97989,41,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.2,0.112,5,-20.346,1,0.0412,0.571,0.971,0.128,0.0372,89.621,3
62WQXQkZVeLaOnRWUCrrA2,"Lightwoods","Fantasy Exploration","Scorewizard",2021-12-05,129923,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.168,0.159,5,-23.388,1,0.0383,0.341,0.926,0.107,0.0632,127.179,4
11fNqnMySQh76ZDBJEnMnO,"Aurora Harmonia","Fantasy Ambient, Vol. 3","Moonlynx",2024-02-04,103000,38,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.0771,0.109,2,-26.04,0,0.043,0.376,0.985,0.118,0.0751,178.781,3
6LRDBEnQkZhrAPMiZG77LF,"Pyreborn","Ashenwood","Everrune",2023-05-05,137973,0,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.592,0.164,0,-13.263,0,0.0317,0.896,0.864,0.108,0.0785,96.022,3
6GN5APv3XNNdONwcPQQi5e,"Under the Ice","Ice World","Valkyrion",2022-12-03,98714,0,1136646439,2024-09-08T16:27:46Z,"medieval,dark ambient","Everrealm Records",0.086,0.276,9,-17.4,0,0.0322,0.805,0.984,0.0792,0.0822,83.597,4
57sScOr8wLEtvXvjhii8kP,"Arcane Reverberations","Fantasy Harp Atmospheres","Harp of the Elvenwood",2023-12-08,99086,45,1136646439,2024-09-08T16:27:46Z,"medieval","Everrealm Records",0.551,0.0324,9,-23.77,0,0.0301,0.989,0.952,0.0848,0.0484,70.104,4
1dDkgvBvQSE8mw5BUADjJR,"Enchanted Night","Fantasy Ambient, Vol. 1","Moonlynx",2022-06-17,141153,0,1136646439,2024-09-08T16:27:46Z,"","Everrealm Records",0.251,0.204,3,-18.363,1,0.0305,0.953,0.941,0.147,0.0372,78.055,3
